type	subtype	ref	desc
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009840.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-243
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009841.1	class C beta-lactamase PDC-244
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009842.1	class C beta-lactamase PDC-246
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009843.1	class C beta-lactamase PDC-247
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009844.1	class C beta-lactamase PDC-248
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009845.1	class C beta-lactamase PDC-249
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009856.1	class C beta-lactamase PDC-227
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009857.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-228
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009858.1	class C beta-lactamase PDC-229
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009859.1	class C beta-lactamase PDC-230
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009860.1	class C beta-lactamase PDC-231
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009861.1	class C beta-lactamase PDC-232
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_104009862.1	class C beta-lactamase PDC-233
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791185.1	class C beta-lactamase PDC-251
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791186.1	class C beta-lactamase PDC-252
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791187.1	class C beta-lactamase PDC-253
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791188.1	class C beta-lactamase PDC-254
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791189.1	class C beta-lactamase PDC-255
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791190.1	class C beta-lactamase PDC-256
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791191.1	class C beta-lactamase PDC-257
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791192.1	class C beta-lactamase PDC-258
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791193.1	class C beta-lactamase PDC-259
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791194.1	class C beta-lactamase PDC-260
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791195.1	class C beta-lactamase PDC-261
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791196.1	class C beta-lactamase PDC-262
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791197.1	class C beta-lactamase PDC-263
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791198.1	class C beta-lactamase PDC-264
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791199.1	class C beta-lactamase PDC-265
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791200.1	class C beta-lactamase PDC-266
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791201.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-267
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791202.1	class C beta-lactamase PDC-268
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791203.1	inhibitor-resistant class C beta-lactamase PDC-270
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791204.1	class C beta-lactamase PDC-272
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791205.1	class C beta-lactamase PDC-273
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_109791206.1	class C beta-lactamase PDC-274
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672883.1	class C beta-lactamase PDC-275
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672884.1	class C beta-lactamase PDC-294
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672885.1	class C beta-lactamase PDC-295
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672886.1	class C beta-lactamase PDC-296
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672887.1	class C beta-lactamase PDC-297
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672888.1	class C beta-lactamase PDC-299
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672889.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-300
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672890.1	class C beta-lactamase PDC-276
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672891.1	class C beta-lactamase PDC-277
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672892.1	class C beta-lactamase PDC-279
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672893.1	class C beta-lactamase PDC-280
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672894.1	class C beta-lactamase PDC-281
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672895.1	class C beta-lactamase PDC-282
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672896.1	class C beta-lactamase PDC-283
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672897.1	class C beta-lactamase PDC-284
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672898.1	class C beta-lactamase PDC-287
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672899.1	class C beta-lactamase PDC-288
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672900.1	class C beta-lactamase PDC-289
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672901.1	class C beta-lactamase PDC-290
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672903.1	class C beta-lactamase PDC-291
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672904.1	class C beta-lactamase PDC-292
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672905.1	class C beta-lactamase PDC-293
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672908.1	class C beta-lactamase PDC-301
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672909.1	class C beta-lactamase PDC-302
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_111672910.1	class C beta-lactamase PDC-303
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_114012592.1	class C beta-lactamase PDC-572
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_116786834.1	class C beta-lactamase PDC-304
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_116786837.1	class C beta-lactamase PDC-305
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_116786838.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-306
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_121128759.1	class C beta-lactamase PDC-526
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_121286063.1	class C beta-lactamase PDC-367
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_121347819.1	class C beta-lactamase PDC-364
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_122630845.1	class C beta-lactamase PDC-307
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_122630846.1	class C beta-lactamase PDC-308
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_122630847.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-309
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_122630848.1	class C beta-lactamase PDC-310
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_122630849.1	class C beta-lactamase PDC-311
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_122630850.1	class C beta-lactamase PDC-312
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_122630851.1	class C beta-lactamase PDC-313
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_122630852.1	class C beta-lactamase PDC-314
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_122630882.1	class C beta-lactamase PDC-315
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_122630883.1	class C beta-lactamase PDC-316
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_124129493.1	class C beta-lactamase PDC-529
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_124187209.1	class C beta-lactamase PDC-407
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_126118969.1	class C beta-lactamase PDC-371
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_126590471.1	class C beta-lactamase PDC-535
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_128268280.1	class C beta-lactamase PDC-317
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_128550481.1	class C beta-lactamase PDC-353
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_132710363.1	class C beta-lactamase PDC-443
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_133452685.1	class C beta-lactamase PDC-433
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_134254706.1	class C beta-lactamase PDC-319
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_134265631.1	class C beta-lactamase PDC-402
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_134450540.1	class C beta-lactamase PDC-408
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_134600670.1	inhibitor-resistant class C beta-lactamase PDC-423
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_136828312.1	class C beta-lactamase PDC-528
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_138403314.1	inhibitor-resistant class C beta-lactamase PDC-322
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_140423325.1	class C beta-lactamase PDC-333
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_141563014.1	class C beta-lactamase PDC-454
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044425.1	class C beta-lactamase PDC-196
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044426.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-334
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044427.1	inhibitor-resistant class C beta-lactamase PDC-335
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044428.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-336
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044429.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-337
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044430.1	class C beta-lactamase PDC-338
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044431.1	class C beta-lactamase PDC-339
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044432.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-340
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044433.1	class C beta-lactamase PDC-341
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044434.1	class C beta-lactamase PDC-342
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044435.1	class C beta-lactamase PDC-343
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044436.1	class C beta-lactamase PDC-344
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044437.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-345
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044438.1	inhibitor-resistant class C beta-lactamase PDC-346
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044439.1	class C beta-lactamase PDC-347
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044440.1	class C beta-lactamase PDC-348
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044441.1	class C beta-lactamase PDC-349
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044442.1	class C beta-lactamase PDC-350
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044443.1	class C beta-lactamase PDC-351
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044444.1	class C beta-lactamase PDC-352
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044445.1	class C beta-lactamase PDC-354
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044446.1	class C beta-lactamase PDC-355
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044447.1	class C beta-lactamase PDC-356
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044448.1	class C beta-lactamase PDC-357
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044449.1	class C beta-lactamase PDC-358
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044450.1	class C beta-lactamase PDC-359
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044451.1	class C beta-lactamase PDC-360
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044452.1	class C beta-lactamase PDC-362
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044453.1	class C beta-lactamase PDC-363
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044454.1	class C beta-lactamase PDC-365
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044455.1	class C beta-lactamase PDC-366
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044456.1	class C beta-lactamase PDC-368
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044457.1	class C beta-lactamase PDC-369
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044458.1	class C beta-lactamase PDC-370
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044459.1	class C beta-lactamase PDC-372
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044460.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-373
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044461.1	class C beta-lactamase PDC-375
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044462.1	class C beta-lactamase PDC-376
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044463.1	class C beta-lactamase PDC-377
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044464.1	class C beta-lactamase PDC-378
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044465.1	class C beta-lactamase PDC-379
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044466.1	class C beta-lactamase PDC-380
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044467.1	inhibitor-resistant class C beta-lactamase PDC-381
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044468.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-382
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_148044469.1	class C beta-lactamase PDC-383
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823478.1	class C beta-lactamase PDC-318
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823479.1	class C beta-lactamase PDC-320
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823480.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-321
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823481.1	class C beta-lactamase PDC-323
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823482.1	class C beta-lactamase PDC-324
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823483.1	class C beta-lactamase PDC-325
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823484.1	class C beta-lactamase PDC-326
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823485.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-327
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823486.1	class C beta-lactamase PDC-328
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823487.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-329
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823488.1	class C beta-lactamase PDC-330
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823489.1	class C beta-lactamase PDC-331
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823490.1	class C beta-lactamase PDC-332
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823491.1	class C beta-lactamase PDC-384
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823492.1	class C beta-lactamase PDC-385
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_150823493.1	class C beta-lactamase PDC-386
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_152315506.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-387
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_152315507.1	class C beta-lactamase PDC-388
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_164461293.1	class C beta-lactamase PDC-389
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_164461294.1	class C beta-lactamase PDC-390
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_164461295.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-391
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_164461296.1	class C beta-lactamase PDC-392
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_164461297.1	class C beta-lactamase PDC-393
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_164461298.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-394
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_164461299.1	class C beta-lactamase PDC-395
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_164461300.1	class C beta-lactamase PDC-396
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_164461301.1	class C beta-lactamase PDC-397
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247885.1	class C beta-lactamase PDC-398
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247886.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-399
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247887.1	class C beta-lactamase PDC-400
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247888.1	class C beta-lactamase PDC-401
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247889.1	class C beta-lactamase PDC-403
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247890.1	class C beta-lactamase PDC-404
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247891.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-405
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247892.1	class C beta-lactamase PDC-406
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247893.1	inhibitor-resistant class C beta-lactamase PDC-409
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247894.1	class C beta-lactamase PDC-410
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247895.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-411
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247896.1	class C beta-lactamase PDC-412
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247897.1	class C beta-lactamase PDC-413
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247898.1	class C beta-lactamase PDC-414
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247899.1	class C beta-lactamase PDC-415
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247900.1	class C beta-lactamase PDC-416
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247901.1	class C beta-lactamase PDC-417
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247902.1	class C beta-lactamase PDC-418
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247903.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-419
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247904.1	class C beta-lactamase PDC-420
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_168247905.1	class C beta-lactamase PDC-421
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284354.1	inhibitor-resistant class C beta-lactamase PDC-422
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284357.1	class C beta-lactamase PDC-424
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284360.1	class C beta-lactamase PDC-425
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284362.1	class C beta-lactamase PDC-426
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284365.1	class C beta-lactamase PDC-427
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284368.1	class C beta-lactamase PDC-428
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284370.1	class C beta-lactamase PDC-429
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284371.1	class C beta-lactamase PDC-430
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284372.1	class C beta-lactamase PDC-432
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284373.1	class C beta-lactamase PDC-434
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284374.1	class C beta-lactamase PDC-435
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284375.1	class C beta-lactamase PDC-436
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284376.1	class C beta-lactamase PDC-437
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284377.1	class C beta-lactamase PDC-438
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284378.1	class C beta-lactamase PDC-439
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284379.1	class C beta-lactamase PDC-440
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284380.1	class C beta-lactamase PDC-441
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284381.1	class C beta-lactamase PDC-444
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284382.1	class C beta-lactamase PDC-445
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284383.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-446
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284384.1	class C beta-lactamase PDC-447
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284385.1	inhibitor-resistant extended-spectrum class C beta-lactamase PDC-448
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284386.1	class C beta-lactamase PDC-449
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284387.1	class C beta-lactamase PDC-450
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284388.1	class C beta-lactamase PDC-451
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179284389.1	class C beta-lactamase PDC-452
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_179945705.1	class C beta-lactamase PDC-453
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_188331879.1	class C beta-lactamase PDC-456
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_197749407.1	class C beta-lactamase PDC-458
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_197749408.1	extended-spectrum class C beta-lactamase PDC-459
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_197749409.1	extended-spectrum class C beta-lactamase PDC-460
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_197749410.1	extended-spectrum class C beta-lactamase PDC-461
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_197749411.1	extended-spectrum class C beta-lactamase PDC-462
beta-lactam	blaPDC	NCBI|amr:amr|beta-lactam|blaPDC|WP_197749412.1	extended-spectrum class C beta-lactamase PDC-463
